search,title,subtitle,location,snippet,link,fulltext
Ruby,"Desenvolvedor Back End - NodeJs e Ruby - Back-End | Pleno",ProgramaThor,"Brasília, BR","Desenvolvimento e manutenção de aplicações web; - Desenvolvimento e manutenção de aplicações mobile; - Realizar a manutenção e ...","https://br.linkedin.com/jobs/view/desenvolvedor-back-end-nodejs-e-ruby-back-end-pleno-at-programathor-1615042334?refId=0ed7826f-66b8-4289-92d3-16bb5c3f0c6f&position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Habilidades SQL, Ruby on Rails, Node.js O que nós buscamos Desenvolvimento e manutenção de aplicações web; - Desenvolvimento e manutenção de aplicações mobile; - Realizar a manutenção e criação de novas funcionalidades; - Desenvolvimento de funcionalidades no Back-End; - Aplicar melhores práticas de documentação de código desenvolvido; - Desenvolver e sustentar integrações; - Buscar novas ferramentas e técnicas para a melhoria contínua de nossos sistemas; Principais responsabilidades Formação em ensino superior ou técnico; - Experiência prévia nas linguagens informadas; - Experiência com ferramentas de versionamento de código (GIT,...); - Conhecimento em metodologias ágeis (Scrum/Kanban); - Habilidades interpessoais de escrita e de comunicação verbal; Descrição da empresa A We Do Tecnologia é uma empresa focada em prover soluções tecnológicas apoiadas em desenvolvimento de software e hardware para o mercado corporativo. Beneficios"
Ruby,Programador,"Curriculum.com.br","Brasília, BR","React, angular ou algum framework javascript diferenciais: Amazon web services, mongodb, sidekiq e nokogiri. Ruby on rails; rubymine, ...","https://br.linkedin.com/jobs/view/programador-at-curriculum-com-br-1626099318?refId=0ed7826f-66b8-4289-92d3-16bb5c3f0c6f&position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades pertinentes ao cargo. Ruby on rails; rubymine, desenvolvimento back-end e front-end, postgresql; javascript; html5; css e git. React, angular ou algum framework javascript diferenciais: Amazon web services, mongodb, sidekiq e nokogiri"
Ruby,Programador,Trixti,"Brasília, BR","Benefícios: VT + VA + Plano odontológico + Plano de saúde Horário: a definir Local de Trabalho: SIA, Informações Gerais: Regime CLT...","https://br.linkedin.com/jobs/view/programador-at-trixti-1576704499?refId=0ed7826f-66b8-4289-92d3-16bb5c3f0c6f&position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Empresa:ADMINIX ADMINISTRAÇÃO E SISTEMAS LTDA ME Tipo de Profissional: Programador Ruby on Rails Benefícios: VT + VA + Plano odontológico + Plano de saúde Horário: a definir Local de Trabalho: SIA, Informações Gerais: Regime CLT) Requisitos: Ruby on Rails, RubyMine, desenvolvimento back-end e front-end, PostgreSQL, JavaScript, HTML5, CSS e Git. React, Angular ou algum framework JavaScript. experiência com Amazon Web Services, MongoDB, Sidekiq e Nokogiri."
Ruby,"Programador(a) PHP","Foodjobs.com.br","Brasília, BR","Além disso ter disposição e sagacidade para aprender ruby ou rails. Experiência com programação para web e conhecer algum framework...","https://br.linkedin.com/jobs/view/programador-a-php-at-foodjobs-com-br-1600359346?refId=0ed7826f-66b8-4289-92d3-16bb5c3f0c6f&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Atividades pertinentes ao cargo. Escolaridade mínima Superior Completo Habilidades esperadas Experiência com programação para web e conhecer algum framework e javascript. Além disso ter disposição e sagacidade para aprender ruby ou rails. Mínimo de experiência . Tipo da Vaga Nova posição Benefícios oferecidos Benefícios"
Ruby,"Programador PHP",Elyonbrasil,"Brasília, BR","Horário: a definir Local de Trabalho: Brasília Requisitos: experiênciacom programação para web e conhecer algum framework e ...","https://br.linkedin.com/jobs/view/programador-php-at-elyonbrasil-1579652482?refId=0ed7826f-66b8-4289-92d3-16bb5c3f0c6f&position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Empresa Elyon Brasil Tipo de Profissional:Programador PHP Benefícios á combinar Horário: a definir Local de Trabalho: Brasília Requisitos: experiênciacom programação para web e conhecer algum framework e javascript. Além disso ter disposição e sagacidade para aprender ruby ou rails."
PHP,"Desenvolvedor Php","Caderno Nacional","Brasília, BR","Conhecimentos desejáveis wordpress, ionic, angular, frameworks orms como (propel, doctrine), apis rest, psrs, php doc. Desenvolver ...","https://br.linkedin.com/jobs/view/desenvolvedor-php-at-caderno-nacional-1567961777?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades Desenvolver sistemas e aplicações, a partir das solicitações recebidas de seu superior ou analista. Documentar manter a atualização de toda a estrutura desenvolvida do sistema e aplicações. Realizar a manutenção de sistemas e aplicações. Realizar os devidos testes, garantindo a funcionalidade do sistema. Realizar manutenções em sistemas legados. Requisitos Conhecimentos php, javascript, css 3, html 5, bootstrap 4, jquery, sass, mysql, git, laravel framework. Conhecimentos desejáveis wordpress, ionic, angular, frameworks orms como (propel, doctrine), apis rest, psrs, php doc. Dias da Semana: De segunda-feira à sexta-feira Horário / Período Comercial A Empresa Oferece Salário: a combinar Benefícios: a combinar Os interessados na oportunidade deverão encaminhar o currículo atualizado."
PHP,"Programador PHP","Véli RH","Brasília, BR","Formação em TI, Sistemas da Informação, Análise de Sistemas, Engenharia da Computação, Programar, desenvolver e implementar ...","https://br.linkedin.com/jobs/view/programador-php-at-v%C3%A9li-rh-1606654203?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Programar, desenvolver e implementar sistema da Anatel em linguagem PHP, Realizar correções no sistema para atender aos usuários, Desenvolver trabalhos de montagem, depuração e testes de programas já desenvolvidos. PERFIL DESEJADO Formação em TI, Sistemas da Informação, Análise de Sistemas, Engenharia da Computação, Inglês fluente para compreensão, leitura e escrita, Desejável conhecimento em: Scrum, HTML, CSS, UX, Experiência em programação PHP, Experiência em Git."
PHP,"Programador PHP",Engenha,"Brasília, BR","Dar continuidade nas implementações de sistemas já em andamento, desenvolvimento de novos sistemas e manutenção. Experiência nas ...","https://br.linkedin.com/jobs/view/programador-php-at-engenha-1630559174?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Descrição  Dar continuidade nas implementações de sistemas já em andamento, desenvolvimento de novos sistemas e manutenção. Experiência nas linguagens: PHP, SQL, Laravel e outros Framework."
PHP,"Programador PHP Júnior/Pleno","Basis Tecnologia da Informação S.A.","Brasília, BR","Obrigatório possuir experiência de no mínimo 2 (dois) anos de programação com a linguagem PHP, banco de dados ORACLE e controle de ...","https://br.linkedin.com/jobs/view/programador-php-j%C3%BAnior-pleno-at-basis-tecnologia-da-informa%C3%A7%C3%A3o-s-a-1629708042?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Profissional com nível superior completo na área de TI Obrigatório possuir experiência de no mínimo 2 (dois) anos de programação com a linguagem PHP, banco de dados ORACLE e controle de versão utilizando GIT. Desejável possuir experiência com programação PHP utilizando frameworks. Requisitos Estudos Ensino Superior Benefícios VA, VT, Plano de Saúde, Plano Dental e Plano de Reembolso Certificação"
PHP,"Desenvolvedor(a) PHP Pleno - Full Stack | Pleno",ProgramaThor,"Brasília, BR","Desenvolvimento e manutenção de aplicações web; - Realizar a manutenção e criação de novas funcionalidades; - Desenvolvimento de ...","https://br.linkedin.com/jobs/view/desenvolvedor-a-php-pleno-full-stack-pleno-at-programathor-1593182465?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Habilidades PHP, Laravel, JSON, jQuery O que nós buscamos Desenvolvimento e manutenção de aplicações web; - Realizar a manutenção e criação de novas funcionalidades; - Desenvolvimento de funcionalidades no Front-End; - Desenvolvimento de funcionalidades no Back-End; - Aplicar melhores práticas de documentação de código desenvolvido; - Desenvolver e sustentar integrações; - Buscar novas ferramentas e técnicas para a melhoria contínua de nossos sistemas; Principais responsabilidades Conhecimentos Avançados com Experiência --- PHP AXIOS (jquery) MVC JQUERY GIT COMPOSER LARAVEL 5.8 MYSQL JSON API RESTFUL --- Conhecimentos Desejáveis --- VUEJS NodeJS HTML5 CSS SASS BOOTSTRAP AngularJS e Angular 8 Descrição da empresa Somos uma empresa de tecnologia para a recuperação de crédito, cobrança massificada, consolidação imobiliária e veicular. Beneficios"
PHP,"Desenvolvedor PHP","Requisita Recursos Humanos","Brasília, BR","Se você está em busca de desafios e tem a intenção de crescer em uma das 200 maiores empresas de TI do Brasil, chegou a hora: ...","https://br.linkedin.com/jobs/view/desenvolvedor-php-at-requisita-recursos-humanos-1615260946?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Venha ser um digital transformer com a Datainfo. Somos uma empresa CMMI Dev nível 03, certificada Great Place To Work e em expansão na região de Recife. Se você está em busca de desafios e tem a intenção de crescer em uma das 200 maiores empresas de TI do Brasil, chegou a hora: preencha seu currículo, queremos transformar junto com você. Responsabilidades e atribuições Análise, desenvolvimento e manutenção de Sistemas. Informações adicionais Mais informações em breve."
PHP,"Desenvolvedor PHP","Datainfo Soluções em TI","Brasília, BR","Se você está em busca de desafios e tem a intenção de crescer em uma das 200 maiores empresas de TI do Brasil, chegou a hora: ...","https://br.linkedin.com/jobs/view/desenvolvedor-php-at-datainfo-solu%C3%A7%C3%B5es-em-ti-1615260942?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Venha ser um digital transformer com a Datainfo. Somos uma empresa CMMI Dev nível 03, certificada Great Place To Work e em expansão na região de Brasília. Se você está em busca de desafios e tem a intenção de crescer em uma das 200 maiores empresas de TI do Brasil, chegou a hora: preencha seu currículo, queremos transformar junto com você. Responsabilidades e atribuições Análise, desenvolvimento e manutenção de Sistemas. Desenvolvimento Front-end, Back-end e Testes.  Requisitos e qualificações Ensino Superior completo; Necessário conhecimentos em linguagens de programação Front-end, Back-end e Testes; Informações adicionais Para atuar em órgão público em Brasília!"
PHP,"Web Designer II","Unyleya  Educacional","Brasília, BR","Conhecimento avançado em HTML e CS3, Bootstrap e Softwares do pacote adobe (photoshop, ILustrador, xd); Possuir senso artístico e ...","https://br.linkedin.com/jobs/view/web-designer-ii-at-unyleya-educacional-1584170889?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Quais desafios você irá encontrar? Desenvolvimento de sites alinhados à experiência e interação de usuários; Prototipação em Adobe XD; Atendimento de solicitações na criação, otimização, adequação layouts de interfaces Web; Tanspor para a interface Web protótipos criados no Adobe XD; Quais requisitos necessários? Possuir senso artístico e habilidade para comport elementos de maneira harmoniosa; Conhecimento avançado em HTML e CS3, Bootstrap e Softwares do pacote adobe (photoshop, ILustrador, xd); Conhecimento intermediário em javaescript (Jquery); Familiaridade em ux/ui, design para produtos digitais (sites responsivos e aplicativos). Será um diferencial conhecimento em PHP, MySQL."
PHP,"Programador / Desenvolvedor","nerd studio","Brasília, BR","Analisar o briefing detalhado do cliente para saber do que se trata o site, etc. Envato Elements (Possui várias artes em alta qualidade ...","https://br.linkedin.com/jobs/view/programador-desenvolvedor-at-nerd-studio-1630568025?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Empresa: Nerd Studio Contrata   Tipo de Profissional: Programador / Desenvolvedor   Quantidade de vagas: 01  Local: ADE de Aguas Claras   Salário: a Combinar   Benefícios: : VA + VT + Bonificação   Requisitos: Ensino médio completo   Descrição:   Conhecimentos Específicos  Wordpress HTML CSS JS PHP SQL Cpanel  Funções Estabelecidas  Analisar o briefing detalhado do cliente para saber do que se trata o site, etc.  Montar o site  Aguardar revisão do cliente  Atualizar o site conforme avaliação do cliente   Ferramentas Cedidas pela Empresa  Tema original Wordpress Envato Elements (Possui várias artes em alta qualidade para utilização no site, afim ganhar tempo)Servidor Amazon para rápido desenvolvimento"
PHP,"Analista Desenvolvedor .NET C# - Brasília","Moot Consulting","Brasília, BR","Net C#, .Net Core, Entity Framework, WebAPI Scrum, Unit Test, SOAP, REST, Design Patterns Experiência em projetos Web (Sites, Hotsites, ...","https://br.linkedin.com/jobs/view/analista-desenvolvedor-net-c%23-bras%C3%ADlia-at-moot-consulting-1622561070?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Competências e Conceitos Mandatorios  .Net C#, .Net Core, Entity Framework, WebAPI Scrum, Unit Test, SOAP, REST, Design Patterns Experiência em projetos Web (Sites, Hotsites, Plataformas, Intranets, E-commerce, Integradores) Competências e Conceitos Desejáveis  PHP (Noções) Angular [4,5,6], NodeJS, Mongo DB Integração contínua, TDD Serviços PAAS (Service BUS, API manager, Redis)"
PHP,"Estágio - Programação 2019","Mix7 - Agência de Marketing Digital","Brasília, BR","A Agência Mix 7 está contratando um estagiário para Criação de Websites; Administração de contas no servidor; Acompanhamento e ...","https://br.linkedin.com/jobs/view/est%C3%A1gio-programa%C3%A7%C3%A3o-2019-at-mix7-ag%C3%AAncia-de-marketing-digital-1630509761?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","A Agência Mix 7 está contratando um estagiário para Criação de Websites; Administração de contas no servidor; Acompanhamento e administração dos sites. Diferencial Ter conhecimento em Joomla; Wordpress; PHP; HTML5; CSS3; Jquery; Javascript; Banco de Dados;   Possuir domínio da língua inglesa e ter algum tipo de experiência e portfólio.  Necessário Está Cursando Terceiro Semestre Ou Superior Em  Analise e desenvolvimento de sistemas  Remuneração : A COMBINAR."
PHP,Programação,"Nube - Núcleo Brasileiro de Estágios","Brasília, BR","Auxiliar nas demais atividades de rotina da área, auxiliar em programações utilizando as linguagens PHP, HTML, JavaScript e jQuery, ...","https://br.linkedin.com/jobs/view/programa%C3%A7%C3%A3o-at-nube-n%C3%BAcleo-brasileiro-de-est%C3%A1gios-1626131221?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades De Estágio auxiliar nas demais atividades de rotina da área, auxiliar em programações utilizando as linguagens PHP, HTML, JavaScript e jQuery, assessorar no desenvolvimento de projetos de web dos clientes, acompanhar atualizações de projetos em formatos construídos em WordPress, CSS, BootStrap e MySQL"
PHP,"Programador Php",Veli,"Brasília, BR","Perfil Desejado - Formação em TI, Sistemas da Informação, Análise de Sistemas, Engenharia da Computação; Descrição - Programar, ...","https://br.linkedin.com/jobs/view/programador-php-at-veli-1602049269?refId=5a56a10a-db49-4be0-a707-adb893c70c38&position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Descrição - Programar, desenvolver e implementar sistema da Anatel em linguagem PHP; Realizar correções no sistema para atender aos usuários; Desenvolver trabalhos de montagem, depuração e testes de programas já desenvolvidos. Perfil Desejado - Formação em TI, Sistemas da Informação, Análise de Sistemas, Engenharia da Computação; Inglês fluente para compreensão, leitura e escrita; Desejável conhecimento em: Scrum, HTML, CSS, UX; Experiência em programação PHP; Experiência em Git."
PHP,"Programador PHP","SOMA DESENVOLVIMENTO","Brasília, BR","Efetivo – CLT Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível ...","https://br.linkedin.com/jobs/view/programador-php-at-soma-desenvolvimento-1547091306?refId=e5f6fa59-515a-4857-80f0-f6849eab0e54&position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Vaga de Programador PHP em Distrito Federal. A combinar. Período Integral. Efetivo – CLT Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível hierárquico: Especialista Local de trabalho: Brasília, DF Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Irá programar, desenvolver e implantar sistemas em linguagem php, realizar correções em sistemas para atender as necessidades dos usuários. Desejável ter experiência como atendente de cafeteria. Conhecimento em programação orientada a objetos com PHP, HTML 5. CSS, Jquery, SQL, Padrões de projeto e webservice soap / rest Ensino superior completo em Ciências da Computação ou Sistema de Informação."
PHP,"Programador / Desenvolvedor Wordpress / Html / Css","Caderno Nacional","Brasília, BR","Envato elements (possui várias artes em alta qualidade para utilização no site, afim ganhar tempo). Analisar o briefing detalhado do ...","https://br.linkedin.com/jobs/view/programador-desenvolvedor-wordpress-html-css-at-caderno-nacional-1626194928?refId=e5f6fa59-515a-4857-80f0-f6849eab0e54&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades Analisar o briefing detalhado do cliente para saber do que se trata o site, etc. Montar o site. Aguardar revisão do cliente. Atualizar o site conforme avaliação do cliente. Ferramentas cedidas pela empresa. Tema original wordpress. Envato elements (possui várias artes em alta qualidade para utilização no site, afim ganhar tempo). Servidor amazon para rápido desenvolvimento. Requisitos Ensino médio completo. Conhecimentos em wordpress, html, css, js, php, sql, cpanel. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: Vale Alimentação, Vale Transporte, Bonificação Os interessados na oportunidade deverão encaminhar o currículo atualizado."
PHP,"Programador PHP Pleno","Basis Tecnologia da Informação S.A.","Brasília, BR","Experiência em desenvolvimento na linguagem PHP, foco em ORACLE com PL/SQL em plataforma web; Curso superior na área de TI. Atuar com ...","https://br.linkedin.com/jobs/view/programador-php-pleno-at-basis-tecnologia-da-informa%C3%A7%C3%A3o-s-a-1632122835?refId=e5f6fa59-515a-4857-80f0-f6849eab0e54&position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Atuar com sistemas legado; Experiência em desenvolvimento na linguagem PHP, foco em ORACLE com PL/SQL em plataforma web; Curso superior na área de TI. Requisitos Estudos Ensino Superior"
PHP,"Desenvolvedor(a) Full Stack - PHP - Full Stack | Pleno",ProgramaThor,"Brasília, BR","MONEYCLOUD é uma plataforma financeira digital, que inclui meios de pagamentos para transferências, recebimentos, cobranças e compras,...","https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-php-full-stack-pleno-at-programathor-1615041214?refId=e5f6fa59-515a-4857-80f0-f6849eab0e54&position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Habilidades PHP, MongoDB, jQuery, JavaScript O que nós buscamos Atender demandas dos sistemas já publicados no mercado, além de poder trabalhar em sistemas ainda em desenvolvimento. Desenvolver banckend em PHP e Laravel, consumindo APIs já existentes ou que serão desenvolvidas conforme necessidade. Experiência PHP/Laravel. Domínio MySQL. Conhecimentos mongoDB, RESTFull, Javascript/jQuery, HTML, CSS (bootstrap). Principais responsabilidades Formação em ensino superior ou técnico; - Experiência prévia nas linguagens informadas; - Habilidades interpessoais de escrita e de comunicação verbal; Descrição da empresa MONEYCLOUD é uma plataforma financeira digital, que inclui meios de pagamentos para transferências, recebimentos, cobranças e compras, com objetivo de estimular a inclusão financeira no Brasil. O sistema possui funcionalidades direcionadas a todo e qualquer público, bancarizado ou não, com ênfase no de baixa renda. Nossa missão é criar uma eficiente e acessível alternativa ao sistema bancário tradicional, provendo serviços de um banco digital sem agências. Beneficios"
C++,"Engenheiro de Sistemas e Controle Sr.",TAESA,"Brasília, BR","Manter o ambiente de sistema de supervisão e controle voltado ao segmento de Energia Elétrica realizando manutenções preventivas e ...","https://br.linkedin.com/jobs/view/engenheiro-de-sistemas-e-controle-sr-at-taesa-1610701585?refId=270011fc-d0c5-4ad0-90ce-8b4437972514&position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades Manter o ambiente de sistema de supervisão e controle voltado ao segmento de Energia Elétrica realizando manutenções preventivas e corretivas; Manter o ambiente de sistema de supervisão e controle voltado ao segmento de Energia Elétrica realizando manutenções preventivas e corretivas; Manter infraestrutura do data center, CPD, centros de controle (IHM’s, VideoWall), Sistema de treinamento de Operadores (STO) da TAESA; Apoiar a área de Operação e Manutenção da TAESA atendendo suas necessidades; Analisar e/ou intermediar as anormalidades e/ou novas atividades junto ao Operador Nacional do Sistema Elétrico (ONS); Modelagem e desenvolvimento da base de dados e telas sinóticas, pré-TAF, TAF e TAC de sistemas SCADA; Realizar PoC (Proof of Concept) de novas tecnologias; Realizar Homologação de novas tecnologias; Criar especificações técnicas, solução de problemas, planejamento e implantação de projetos; Realizar troubleshooting no sistema Spectrum Power 5. Requisitos  Conhecimento Sistema SCADA;   Conhecimento em ambientes virtualizados utilizando VMware e/ou Hyper-V;   Conhecimento em Banco de dados Oracle;   Conhecimento em Sistema de armazenamento e backup;   Conhecimento em Spectrum Power 5 (SIEMENS) em sistema distribuído contemplando MCC (Main Control Center) e EBCC (Emergency Backup Control Center);   Conhecimento em Test System do Spectrum Power 5 (SIEMENS);   Conhecimento em Modelo CIM (Common Information Model);   Conhecimento em Redes LAN e WAN;   Conhecimento em Protocolos de comunicação: o IEC 104; o DNP 3.0;o SNMP;o ICCP; o OPC;   Conhecimento em Windows Server 2008, 2012 e Windows 7;   Conhecimento na Linguagem C/C++;   Conhecimento em Shell Script;   Conhecimento no Sistema Sicam PAS (SIEMENS).  Formação  Superior Completo em Engenharia Elétrica, Engenharia de Controle e Automação ou Engenharia de Computação  Local de Trabalho: Brasília/DF  Benefícios Assistência médica  Assistência odontológica  Auxílio creche  Auxílio desenvolvimento  Cesta de natal  Participação nos Lucros ou Resultados  Previdência privada  Programa de treinamentos  Seguro de vida  Vale alimentação  Vale-refeição  Vale-transporte"
C#,"Desenvolvedor .net / C#","Caderno Nacional","Brasília, BR","Experiência com html, css, javascript, angularjs, linguagem de programação asp, asp.net (c#), framework 4, asp.net mvc 4, jquery, web ...","https://br.linkedin.com/jobs/view/desenvolvedor-net-c%23-at-caderno-nacional-1577797685?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Requisitos Graduação completa. Experiência com html, css, javascript, angularjs, linguagem de programação asp, asp.net (c#), framework 4, asp.net mvc 4, jquery, web api, entity framework, sql server, ddd. Diferencial certificação microsoft, experiência em contrato de governo, atendimento com sla, bom. Relacionamento e proativo. Experiência em metodologias ágeis (scrum). Desejável experiência com sharepoint. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: a combinar Os interessados na oportunidade deverão encaminhar o currículo atualizado informando a pretensão salarial."
C#,"Programador C#/.Net","Basis Tecnologia da Informação S.A.","Brasília, BR","Experiência com: .Net Framework, Entity Framework, Angular 2+, Git, Sql Server, Rest. Desejável: Experiência em Metodologia Ágil.","https://br.linkedin.com/jobs/view/programador-c%23-net-at-basis-tecnologia-da-informa%C3%A7%C3%A3o-s-a-1628188221?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Experiência com: .Net Framework, Entity Framework, Angular 2+, Git, Sql Server, Rest. Desejável: Experiência em Metodologia Ágil. Requisitos Estudos Ensino Superior"
C#,"Programador .NET",Engenha,"Brasília, BR","Diferencial: Certificação Microsoft, experiência em contrato de governo, atendimento com SLA, bom. Certificação Microsoft, ...","https://br.linkedin.com/jobs/view/programador-net-at-engenha-1601990347?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Descrição  Pontual 3 meses HTML, CSS, JavaScript, AngularJs, Linguagem de programação ASP, ASP.NET (C#) Framework 4, ASP.NET MVC 4, jQuery, Web API, Entity Framework, SQL Server, DDD. Experiência em metodologias ágeis (SCRUM). Diferencial: Certificação Microsoft, experiência em contrato de governo, atendimento com SLA, bom relacionamento e proativo. Desejável experiência em Sharepoint. Certificação Conhecimento  Diferencial: Certificação Microsoft, experiência em contrato de governo, atendimento com SLA, bom relacionamento e proativo. Desejável experiência em Sharepoint."
C#,"Programador(a) .Net","Foodjobs.com.br","Brasília, BR","Desenvolvimento/Programação, Functions, Triggers, Otimização e Performance de Queries, WebAPI REST, JavaScript, Jquery, Boosttrap e ...","https://br.linkedin.com/jobs/view/programador-a-net-at-foodjobs-com-br-1627602236?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Desenvolvimento/Programação, Functions, Triggers, Otimização e Performance de Queries, WebAPI REST, JavaScript, Jquery, Boosttrap e noções de Angular e React, Criação de APIs .NET, WebServices Soap e Rest; Git / GitHub. Escolaridade mínima Superior Completo Habilidades esperadas Experiência em Linguagem de programação ASP, ASP.NET (C#) HTML, CSS, JavaScript, AngularJs,Framework 4, ASP.NET MVC 4, jQuery, Web API, Entity Framework, SQL Server, DDD. Tipo da Vaga Nova posição"
C#,"Analista Programador Sênior Back-end","GSN ","Brasília, BR","Do planejamento à execução, damos suporte para cada etapa do programa ou campanha, através de consultoria de negócios, ...","https://br.linkedin.com/jobs/view/analista-programador-s%C3%AAnior-back-end-at-gsn-1626432939?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Somos uma empresa com foco em inovação e tecnologia para oferecer soluções completas e modularizadas para o mercado de Loyalty. Do planejamento à execução, damos suporte para cada etapa do programa ou campanha, através de consultoria de negócios, desenvolvimento tecnológico, operações, BI e CRM. Requisitos e qualificações Competências essenciais / Conceitos essenciais .Net C#, .Net Core, Entity Framework, WebAPI Scrum, Unit Test, SOAP, REST, Design Patterns Experiência em projetos Web (Sites, Hotsites, Plataformas, Intranets, E-commerce, Integradores) Competências Desejáveis / Conceitos Desejáveis PHP (Noções) Angular [4,5,6], NodeJS, Mongo DB Integração contínua, TDD Serviços PAAS (Service BUS, API manager, Redis) Informações adicionais Local de trabalho: Brasília Contratação: PJ"
C#,"Arquiteto de software","Instituto de Pesquisas Eldorado","Brasília e Região","Nesta posição você será responsável pelo design e o desenvolvimento de uma solução em Machine Learning, criando especificações ...","https://br.linkedin.com/jobs/view/arquiteto-de-software-at-instituto-de-pesquisas-eldorado-1596293898?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Já imaginou trabalhar como arquiteto de software, atuando com as mais recentes tecnologias em um Instituto que é referência nacional em P&D de TI&Telecom? Nesta posição você será responsável pelo design e o desenvolvimento de uma solução em Machine Learning, criando especificações de design para interação com aplicações de alta disponibilidade e escalabilidade. Conheça mais detalhes no link abaixo: https://jobs.kenoby.com/eldorado/job/arquiteto-de-software/5dbad1919933e7307ed450ad"
C#,"Desenvolvedor .Net Júnior","Curriculum.com.br","Brasília, BR","Atuar no desenvolvimento e documentação de sistemas Web com asp.NET, C#, HTML5, JacaScript, Bootstrap e CSS; Auxiliar desenvolvedores ...","https://br.linkedin.com/jobs/view/desenvolvedor-net-j%C3%BAnior-at-curriculum-com-br-1626116091?refId=8125c1f8-af39-4543-9db4-609d6399cea5&position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atuar no desenvolvimento e documentação de sistemas Web com asp.NET, C#, HTML5, JacaScript, Bootstrap e CSS; Auxiliar desenvolvedores menos experientes com as melhores práticas, procedimentos e conceitos da indústria. Nível superior completo na área de Tecnologia da Informação;"
